schema,table,column,type
mart,sessions_gold_09,col_9,boolean
mart,sessions_gold_09,col_10,boolean
mart,sessions_gold_09,col_11,boolean
mart,sessions_gold_09,col_12,date
mart,sessions_gold_09,col_13,boolean
mart,sessions_gold_09,col_14,boolean
mart,sessions_gold_09,col_15,int
mart,sessions_gold_09,col_16,int
mart,sessions_gold_09,col_17,boolean
mart,sessions_gold_10,amount,boolean
mart,sessions_gold_10,order_id,double
mart,sessions_gold_10,order_id,"decimal(10,2)"
mart,sessions_gold_10,col_4,date
mart,sessions_gold_10,col_5,string
mart,sessions_gold_10,col_6,boolean
mart,sessions_gold_10,col_7,timestamp
mart,sessions_gold_10,col_8,int
mart,sessions_gold_10,col_9,double
mart,sessions_gold_10,col_10,bigint
mart,sessions_gold_10,col_11,int
mart,sessions_gold_11,amount,date
mart,sessions_gold_11,country,bigint
mart,sessions_gold_11,event_ts,double
mart,sessions_gold_11,col_4,boolean
mart,sessions_gold_11,col_5,double
mart,sessions_gold_11,col_6,timestamp
mart,sessions_gold_11,col_7,timestamp
mart,sessions_gold_11,col_8,boolean
mart,sessions_gold_11,col_9,int
mart,sessions_gold_11,col_10,string
mart,sessions_gold_11,col_11,date
mart,sessions_gold_11,col_12,int
mart,sessions_gold_11,col_13,double
mart,sessions_gold_11,col_14,"decimal(10,2)"
mart,sessions_gold_11,col_15,string
mart,sessions_gold_12,status,date
mart,sessions_gold_12,order_id,timestamp
mart,sessions_gold_12,order_id,boolean
mart,sessions_gold_12,col_4,string
mart,sessions_gold_12,col_5,date
mart,sessions_gold_12,col_6,date
mart,sessions_gold_12,col_7,double
mart,sessions_gold_12,col_8,string
mart,sessions_gold_12,col_9,timestamp
mart,sessions_gold_12,col_10,int
mart,sessions_gold_12,col_11,timestamp
mart,sessions_gold_12,col_12,date
mart,sessions_gold_12,col_13,date
mart,sessions_gold_12,col_14,string
mart,sessions_gold_12,col_15,double
mart,sessions_gold_12,col_16,int
mart,sessions_gold_12,col_17,int
mart,sessions_gold_12,col_18,timestamp
mart,sessions_gold_13,dt,"decimal(10,2)"
mart,sessions_gold_13,amount,date
mart,sessions_gold_13,order_id,timestamp
mart,sessions_gold_13,col_4,double
mart,sessions_gold_13,col_5,bigint
mart,sessions_gold_13,col_6,boolean
mart,sessions_gold_13,col_7,double
mart,sessions_gold_13,col_8,string
mart,sessions_gold_13,col_9,date
mart,sessions_gold_13,col_10,timestamp
mart,sessions_gold_13,col_11,int
mart,sessions_gold_13,col_12,int
mart,sessions_gold_13,col_13,string
mart,sessions_gold_14,sku,int
mart,sessions_gold_14,dt,bigint
mart,sessions_gold_14,status,boolean
mart,sessions_gold_14,col_4,timestamp
mart,sessions_gold_14,col_5,"decimal(10,2)"
mart,sessions_gold_14,col_6,boolean
mart,sessions_gold_14,col_7,date
mart,sessions_gold_14,col_8,bigint
mart,sessions_gold_14,col_9,int
mart,sessions_gold_14,col_10,date
mart,sessions_gold_14,col_11,boolean
mart,sessions_gold_14,col_12,string
mart,sessions_gold_14,col_13,double
mart,sessions_gold_14,col_14,int
bi,customer_bi_01,event_ts,timestamp
bi,customer_bi_01,dt,string
bi,customer_bi_01,sku,bigint
bi,customer_bi_01,col_4,double
bi,customer_bi_01,col_5,timestamp
bi,customer_bi_01,col_6,int
bi,customer_bi_01,col_7,double
bi,customer_bi_01,col_8,date
bi,customer_bi_01,col_9,int
bi,customer_bi_01,col_10,int
bi,customer_bi_01,col_11,string
bi,customer_bi_01,col_12,string
bi,customer_bi_01,col_13,boolean
bi,customer_bi_01,col_14,double
bi,customer_bi_01,col_15,string
bi,customer_bi_01,col_16,date
bi,customer_bi_01,col_17,int
bi,customer_bi_01,col_18,"decimal(10,2)"
bi,customer_bi_02,country,string
bi,customer_bi_02,amount,int
bi,customer_bi_02,event_ts,date
bi,customer_bi_02,col_4,string
bi,customer_bi_02,col_5,string
bi,customer_bi_02,col_6,int
bi,customer_bi_02,col_7,double
bi,customer_bi_02,col_8,"decimal(10,2)"
bi,customer_bi_02,col_9,double
bi,customer_bi_02,col_10,int
bi,customer_bi_03,status,bigint
bi,customer_bi_03,country,double
bi,customer_bi_03,order_id,boolean
bi,customer_bi_03,col_4,"decimal(10,2)"
bi,customer_bi_03,col_5,timestamp
bi,customer_bi_03,col_6,bigint
bi,customer_bi_03,col_7,bigint
bi,customer_bi_03,col_8,double
bi,customer_bi_03,col_9,string
bi,customer_bi_03,col_10,date
bi,customer_bi_04,country,date
bi,customer_bi_04,country,int
bi,customer_bi_04,amount,string
bi,customer_bi_04,col_4,double
bi,customer_bi_04,col_5,double
bi,customer_bi_04,col_6,timestamp
bi,customer_bi_04,col_7,double
bi,customer_bi_04,col_8,double
bi,customer_bi_04,col_9,int
bi,customer_bi_04,col_10,date
bi,customer_bi_05,amount,double
bi,customer_bi_05,order_id,date
bi,customer_bi_05,dt,double
bi,customer_bi_05,col_4,timestamp
bi,customer_bi_05,col_5,timestamp
bi,customer_bi_05,col_6,string
bi,customer_bi_05,col_7,double
bi,customer_bi_05,col_8,string
bi,customer_bi_05,col_9,date
bi,customer_bi_05,col_10,string
bi,customer_bi_05,col_11,boolean
bi,customer_bi_05,col_12,string
bi,customer_bi_05,col_13,double
bi,customer_bi_05,col_14,"decimal(10,2)"
bi,customer_bi_05,col_15,boolean
bi,customer_bi_05,col_16,int
bi,customer_bi_06,order_id,string
bi,customer_bi_06,country,double
bi,customer_bi_06,customer_id,int
bi,customer_bi_06,col_4,int
bi,customer_bi_06,col_5,date
bi,customer_bi_06,col_6,date
bi,customer_bi_06,col_7,boolean
bi,customer_bi_06,col_8,"decimal(10,2)"
bi,customer_bi_06,col_9,boolean
bi,customer_bi_06,col_10,string
bi,customer_bi_06,col_11,string
bi,customer_bi_06,col_12,int
bi,customer_bi_06,col_13,string
bi,customer_bi_06,col_14,string
bi,customer_bi_06,col_15,"decimal(10,2)"
bi,customer_bi_06,col_16,string
bi,customer_bi_07,amount,double
bi,customer_bi_07,dt,bigint
bi,customer_bi_07,country,timestamp
bi,customer_bi_07,col_4,"decimal(10,2)"
bi,customer_bi_07,col_5,date
bi,customer_bi_07,col_6,double
bi,customer_bi_07,col_7,bigint
bi,customer_bi_07,col_8,bigint
bi,customer_bi_07,col_9,bigint
bi,customer_bi_07,col_10,string
bi,customer_bi_07,col_11,timestamp
bi,customer_bi_07,col_12,int
bi,customer_bi_07,col_13,timestamp
bi,customer_bi_07,col_14,int
bi,customer_bi_07,col_15,timestamp
bi,customer_bi_08,sku,date
bi,customer_bi_08,event_ts,int
bi,customer_bi_08,event_ts,"decimal(10,2)"
bi,customer_bi_08,col_4,string
bi,customer_bi_08,col_5,date
bi,customer_bi_08,col_6,double
bi,customer_bi_08,col_7,bigint
bi,customer_bi_08,col_8,double
bi,customer_bi_08,col_9,double
bi,customer_bi_08,col_10,timestamp
bi,customer_bi_08,col_11,int
bi,customer_bi_09,status,boolean
bi,customer_bi_09,customer_id,timestamp
bi,customer_bi_09,dt,int
bi,customer_bi_09,col_4,timestamp
bi,customer_bi_09,col_5,"decimal(10,2)"
bi,customer_bi_09,col_6,double
bi,customer_bi_09,col_7,bigint
bi,customer_bi_09,col_8,"decimal(10,2)"
bi,customer_bi_09,col_9,date
bi,customer_bi_09,col_10,double
bi,customer_bi_10,event_ts,timestamp
bi,customer_bi_10,sku,boolean
bi,customer_bi_10,event_ts,string
bi,customer_bi_10,col_4,boolean
bi,customer_bi_10,col_5,"decimal(10,2)"
bi,customer_bi_10,col_6,"decimal(10,2)"
bi,customer_bi_10,col_7,bigint
bi,customer_bi_10,col_8,int
bi,customer_bi_10,col_9,bigint
bi,customer_bi_10,col_10,date
bi,customer_bi_10,col_11,bigint
bi,customer_bi_10,col_12,boolean
bi,customer_bi_10,col_13,double
bi,customer_bi_10,col_14,int
bi,customer_bi_10,col_15,"decimal(10,2)"
bi,customer_bi_10,col_16,string
bi,customer_bi_10,col_17,string
bi,customer_bi_11,amount,date
bi,customer_bi_11,sku,string
bi,customer_bi_11,order_id,date
bi,customer_bi_11,col_4,double
bi,customer_bi_11,col_5,bigint
bi,customer_bi_11,col_6,bigint
bi,customer_bi_11,col_7,"decimal(10,2)"
bi,customer_bi_11,col_8,timestamp
bi,customer_bi_11,col_9,"decimal(10,2)"
bi,customer_bi_11,col_10,string
bi,customer_bi_11,col_11,timestamp
bi,customer_bi_11,col_12,timestamp
bi,customer_bi_11,col_13,boolean
bi,customer_bi_11,col_14,boolean
bi,customer_bi_11,col_15,string
bi,customer_bi_11,col_16,date
bi,customer_bi_11,col_17,date
bi,customer_bi_11,col_18,date
bi,customer_bi_12,country,bigint
bi,customer_bi_12,customer_id,"decimal(10,2)"
bi,customer_bi_12,amount,int
bi,customer_bi_12,col_4,string
bi,customer_bi_12,col_5,int
bi,customer_bi_12,col_6,bigint
bi,customer_bi_12,col_7,boolean
bi,customer_bi_12,col_8,int
bi,customer_bi_12,col_9,boolean
bi,customer_bi_12,col_10,date
bi,customer_bi_12,col_11,boolean
bi,customer_bi_12,col_12,double
bi,customer_bi_12,col_13,boolean
bi,customer_bi_13,event_ts,int
bi,customer_bi_13,order_id,boolean
bi,customer_bi_13,status,"decimal(10,2)"
bi,customer_bi_13,col_4,string
bi,customer_bi_13,col_5,boolean
bi,customer_bi_13,col_6,timestamp
bi,customer_bi_13,col_7,double
bi,customer_bi_13,col_8,date
bi,customer_bi_13,col_9,double
bi,customer_bi_14,status,boolean
bi,customer_bi_14,country,int
bi,customer_bi_14,dt,timestamp
bi,customer_bi_14,col_4,boolean
bi,customer_bi_14,col_5,timestamp
bi,customer_bi_14,col_6,boolean
bi,customer_bi_14,col_7,bigint
bi,customer_bi_14,col_8,bigint
bi,orders_bi_01,event_ts,date
bi,orders_bi_01,country,double
bi,orders_bi_01,country,int
bi,orders_bi_01,col_4,bigint
bi,orders_bi_01,col_5,string
bi,orders_bi_01,col_6,timestamp
bi,orders_bi_01,col_7,boolean
bi,orders_bi_01,col_8,double
bi,orders_bi_01,col_9,date
bi,orders_bi_01,col_10,bigint
bi,orders_bi_02,event_ts,"decimal(10,2)"
bi,orders_bi_02,status,timestamp
bi,orders_bi_02,sku,int
bi,orders_bi_02,col_4,boolean
bi,orders_bi_02,col_5,int
bi,orders_bi_02,col_6,date
bi,orders_bi_02,col_7,string
bi,orders_bi_02,col_8,int
bi,orders_bi_02,col_9,int
bi,orders_bi_02,col_10,bigint
bi,orders_bi_02,col_11,string
bi,orders_bi_02,col_12,"decimal(10,2)"
bi,orders_bi_02,col_13,date
bi,orders_bi_02,col_14,double
bi,orders_bi_03,amount,boolean
bi,orders_bi_03,amount,string
bi,orders_bi_03,customer_id,bigint
bi,orders_bi_03,col_4,timestamp
bi,orders_bi_03,col_5,int
bi,orders_bi_03,col_6,double
bi,orders_bi_03,col_7,boolean
bi,orders_bi_03,col_8,boolean
bi,orders_bi_03,col_9,date
bi,orders_bi_03,col_10,bigint
bi,orders_bi_04,event_ts,timestamp
bi,orders_bi_04,event_ts,string
bi,orders_bi_04,sku,double
bi,orders_bi_04,col_4,double
bi,orders_bi_04,col_5,double
bi,orders_bi_04,col_6,string
bi,orders_bi_04,col_7,string
bi,orders_bi_04,col_8,"decimal(10,2)"
bi,orders_bi_04,col_9,date
bi,orders_bi_04,col_10,timestamp
bi,orders_bi_04,col_11,bigint
bi,orders_bi_04,col_12,timestamp
bi,orders_bi_05,status,double
bi,orders_bi_05,country,bigint
bi,orders_bi_05,sku,date
bi,orders_bi_05,col_4,double
bi,orders_bi_05,col_5,int
bi,orders_bi_05,col_6,string
bi,orders_bi_05,col_7,boolean
bi,orders_bi_05,col_8,boolean
bi,orders_bi_05,col_9,string
bi,orders_bi_05,col_10,bigint
bi,orders_bi_05,col_11,boolean
bi,orders_bi_05,col_12,bigint
bi,orders_bi_05,col_13,timestamp
bi,orders_bi_05,col_14,string
bi,orders_bi_05,col_15,boolean
bi,orders_bi_05,col_16,"decimal(10,2)"
bi,orders_bi_05,col_17,boolean
bi,orders_bi_06,amount,int
bi,orders_bi_06,amount,bigint
bi,orders_bi_06,dt,"decimal(10,2)"
bi,orders_bi_06,col_4,string
bi,orders_bi_06,col_5,double
bi,orders_bi_06,col_6,date
bi,orders_bi_06,col_7,timestamp
bi,orders_bi_06,col_8,boolean
bi,orders_bi_06,col_9,string
bi,orders_bi_06,col_10,bigint
bi,orders_bi_06,col_11,"decimal(10,2)"
bi,orders_bi_06,col_12,boolean
bi,orders_bi_07,order_id,date
bi,orders_bi_07,amount,string
bi,orders_bi_07,country,double
bi,orders_bi_07,col_4,int
bi,orders_bi_07,col_5,string
bi,orders_bi_07,col_6,"decimal(10,2)"
bi,orders_bi_07,col_7,string
bi,orders_bi_07,col_8,"decimal(10,2)"
bi,orders_bi_07,col_9,date
bi,orders_bi_07,col_10,timestamp
bi,orders_bi_07,col_11,date
bi,orders_bi_07,col_12,bigint
bi,orders_bi_07,col_13,boolean
bi,orders_bi_07,col_14,timestamp
bi,orders_bi_08,customer_id,bigint
bi,orders_bi_08,order_id,boolean
bi,orders_bi_08,country,boolean
bi,orders_bi_08,col_4,string
bi,orders_bi_08,col_5,bigint
bi,orders_bi_08,col_6,boolean
bi,orders_bi_08,col_7,bigint
bi,orders_bi_08,col_8,int
bi,orders_bi_08,col_9,bigint
bi,orders_bi_08,col_10,int
bi,orders_bi_08,col_11,timestamp
bi,orders_bi_08,col_12,date
bi,orders_bi_08,col_13,date
bi,orders_bi_08,col_14,timestamp
bi,orders_bi_08,col_15,boolean
bi,orders_bi_08,col_16,string
bi,orders_bi_08,col_17,boolean
bi,orders_bi_08,col_18,string
bi,orders_bi_09,country,double
bi,orders_bi_09,country,string
bi,orders_bi_09,customer_id,boolean
bi,orders_bi_09,col_4,date
bi,orders_bi_09,col_5,"decimal(10,2)"
bi,orders_bi_09,col_6,date
bi,orders_bi_09,col_7,date
bi,orders_bi_09,col_8,date
bi,orders_bi_09,col_9,int
bi,orders_bi_09,col_10,string
bi,orders_bi_09,col_11,boolean
bi,orders_bi_09,col_12,boolean
bi,orders_bi_09,col_13,"decimal(10,2)"
bi,orders_bi_09,col_14,timestamp
bi,orders_bi_09,col_15,double
bi,orders_bi_09,col_16,boolean
bi,orders_bi_09,col_17,date
bi,orders_bi_09,col_18,boolean
bi,orders_bi_10,order_id,double
bi,orders_bi_10,event_ts,timestamp
bi,orders_bi_10,event_ts,int
bi,orders_bi_10,col_4,date
bi,orders_bi_10,col_5,"decimal(10,2)"
bi,orders_bi_10,col_6,boolean
bi,orders_bi_10,col_7,string
bi,orders_bi_10,col_8,date
bi,orders_bi_10,col_9,bigint
bi,orders_bi_10,col_10,string
bi,orders_bi_10,col_11,string
bi,orders_bi_10,col_12,"decimal(10,2)"
bi,orders_bi_10,col_13,string
bi,orders_bi_11,status,string
bi,orders_bi_11,customer_id,string
bi,orders_bi_11,event_ts,double
bi,orders_bi_11,col_4,bigint
bi,orders_bi_11,col_5,double
bi,orders_bi_11,col_6,"decimal(10,2)"
bi,orders_bi_11,col_7,int
bi,orders_bi_11,col_8,int
bi,orders_bi_12,country,date
bi,orders_bi_12,event_ts,timestamp
bi,orders_bi_12,amount,date
bi,orders_bi_12,col_4,boolean
bi,orders_bi_12,col_5,date
bi,orders_bi_12,col_6,int
bi,orders_bi_12,col_7,int
bi,orders_bi_12,col_8,boolean
bi,orders_bi_12,col_9,timestamp
bi,orders_bi_12,col_10,string
bi,orders_bi_13,order_id,bigint
bi,orders_bi_13,sku,bigint
bi,orders_bi_13,country,boolean
bi,orders_bi_13,col_4,int
bi,orders_bi_13,col_5,date
bi,orders_bi_13,col_6,timestamp
bi,orders_bi_13,col_7,boolean
bi,orders_bi_13,col_8,string
bi,orders_bi_13,col_9,int
bi,orders_bi_13,col_10,date
bi,orders_bi_13,col_11,timestamp
bi,orders_bi_13,col_12,bigint
bi,orders_bi_13,col_13,timestamp
bi,orders_bi_13,col_14,date
bi,orders_bi_13,col_15,string
bi,orders_bi_13,col_16,date
bi,orders_bi_14,amount,int
bi,orders_bi_14,order_id,date
bi,orders_bi_14,sku,boolean
bi,orders_bi_14,col_4,bigint
bi,orders_bi_14,col_5,int
bi,orders_bi_14,col_6,bigint
bi,orders_bi_14,col_7,int
bi,orders_bi_14,col_8,timestamp
bi,transactions_bi_01,sku,timestamp
bi,transactions_bi_01,event_ts,int
bi,transactions_bi_01,country,int
bi,transactions_bi_01,col_4,bigint
bi,transactions_bi_01,col_5,"decimal(10,2)"
bi,transactions_bi_01,col_6,boolean
bi,transactions_bi_01,col_7,boolean
bi,transactions_bi_01,col_8,"decimal(10,2)"
bi,transactions_bi_01,col_9,double
bi,transactions_bi_01,col_10,"decimal(10,2)"
bi,transactions_bi_01,col_11,string
bi,transactions_bi_01,col_12,date
bi,transactions_bi_01,col_13,date
bi,transactions_bi_01,col_14,bigint
bi,transactions_bi_01,col_15,bigint
bi,transactions_bi_01,col_16,date
bi,transactions_bi_01,col_17,timestamp
bi,transactions_bi_02,sku,"decimal(10,2)"
bi,transactions_bi_02,amount,double
bi,transactions_bi_02,country,bigint
bi,transactions_bi_02,col_4,bigint
bi,transactions_bi_02,col_5,boolean
bi,transactions_bi_02,col_6,double
bi,transactions_bi_02,col_7,date
bi,transactions_bi_02,col_8,timestamp
bi,transactions_bi_02,col_9,"decimal(10,2)"
bi,transactions_bi_02,col_10,double
bi,transactions_bi_02,col_11,string
bi,transactions_bi_02,col_12,double
bi,transactions_bi_02,col_13,date
bi,transactions_bi_03,amount,date
bi,transactions_bi_03,status,int
bi,transactions_bi_03,status,boolean
bi,transactions_bi_03,col_4,double
bi,transactions_bi_03,col_5,boolean
bi,transactions_bi_03,col_6,timestamp
bi,transactions_bi_03,col_7,timestamp
bi,transactions_bi_03,col_8,int
bi,transactions_bi_03,col_9,int
bi,transactions_bi_03,col_10,bigint
bi,transactions_bi_04,country,boolean
bi,transactions_bi_04,dt,double
bi,transactions_bi_04,order_id,double
bi,transactions_bi_04,col_4,date
bi,transactions_bi_04,col_5,bigint
bi,transactions_bi_04,col_6,bigint
bi,transactions_bi_04,col_7,double
bi,transactions_bi_04,col_8,double
bi,transactions_bi_04,col_9,"decimal(10,2)"
bi,transactions_bi_04,col_10,"decimal(10,2)"
bi,transactions_bi_04,col_11,timestamp
bi,transactions_bi_04,col_12,int
bi,transactions_bi_04,col_13,double
bi,transactions_bi_04,col_14,"decimal(10,2)"
bi,transactions_bi_04,col_15,"decimal(10,2)"
bi,transactions_bi_04,col_16,boolean
bi,transactions_bi_05,status,date
bi,transactions_bi_05,event_ts,"decimal(10,2)"
bi,transactions_bi_05,dt,"decimal(10,2)"
bi,transactions_bi_05,col_4,string
bi,transactions_bi_05,col_5,date
bi,transactions_bi_05,col_6,string
bi,transactions_bi_05,col_7,int
bi,transactions_bi_05,col_8,double
bi,transactions_bi_05,col_9,bigint
bi,transactions_bi_05,col_10,timestamp
bi,transactions_bi_05,col_11,string
bi,transactions_bi_05,col_12,string
bi,transactions_bi_06,country,date
bi,transactions_bi_06,customer_id,"decimal(10,2)"
bi,transactions_bi_06,customer_id,date
bi,transactions_bi_06,col_4,double
bi,transactions_bi_06,col_5,int
bi,transactions_bi_06,col_6,int
bi,transactions_bi_06,col_7,double
bi,transactions_bi_06,col_8,date
bi,transactions_bi_06,col_9,"decimal(10,2)"
bi,transactions_bi_06,col_10,int
bi,transactions_bi_06,col_11,timestamp
bi,transactions_bi_06,col_12,string
bi,transactions_bi_06,col_13,date
bi,transactions_bi_06,col_14,"decimal(10,2)"
bi,transactions_bi_06,col_15,boolean
bi,transactions_bi_06,col_16,double
bi,transactions_bi_07,country,int
bi,transactions_bi_07,event_ts,boolean
bi,transactions_bi_07,status,"decimal(10,2)"
bi,transactions_bi_07,col_4,bigint
bi,transactions_bi_07,col_5,timestamp
bi,transactions_bi_07,col_6,date
bi,transactions_bi_07,col_7,"decimal(10,2)"
bi,transactions_bi_07,col_8,boolean
bi,transactions_bi_07,col_9,double
bi,transactions_bi_07,col_10,timestamp
bi,transactions_bi_07,col_11,bigint
bi,transactions_bi_08,dt,"decimal(10,2)"
bi,transactions_bi_08,dt,"decimal(10,2)"
bi,transactions_bi_08,country,"decimal(10,2)"
bi,transactions_bi_08,col_4,boolean
bi,transactions_bi_08,col_5,boolean
bi,transactions_bi_08,col_6,double
bi,transactions_bi_08,col_7,date
bi,transactions_bi_08,col_8,boolean
bi,transactions_bi_08,col_9,"decimal(10,2)"
bi,transactions_bi_08,col_10,string
bi,transactions_bi_09,country,string
bi,transactions_bi_09,status,date
bi,transactions_bi_09,status,string
bi,transactions_bi_09,col_4,string
bi,transactions_bi_09,col_5,string
bi,transactions_bi_09,col_6,boolean
bi,transactions_bi_09,col_7,string
bi,transactions_bi_09,col_8,"decimal(10,2)"
bi,transactions_bi_09,col_9,boolean
bi,transactions_bi_09,col_10,"decimal(10,2)"
bi,transactions_bi_09,col_11,timestamp
bi,transactions_bi_09,col_12,"decimal(10,2)"
bi,transactions_bi_09,col_13,boolean
bi,transactions_bi_09,col_14,string
bi,transactions_bi_09,col_15,timestamp
bi,transactions_bi_09,col_16,boolean
bi,transactions_bi_10,status,int
bi,transactions_bi_10,order_id,boolean
bi,transactions_bi_10,amount,"decimal(10,2)"
bi,transactions_bi_10,col_4,boolean
bi,transactions_bi_10,col_5,int
bi,transactions_bi_10,col_6,bigint
bi,transactions_bi_10,col_7,date
bi,transactions_bi_10,col_8,bigint
bi,transactions_bi_10,col_9,timestamp
bi,transactions_bi_10,col_10,boolean
bi,transactions_bi_10,col_11,double
bi,transactions_bi_10,col_12,string
bi,transactions_bi_10,col_13,boolean
bi,transactions_bi_10,col_14,date
bi,transactions_bi_10,col_15,bigint
bi,transactions_bi_10,col_16,timestamp
bi,transactions_bi_11,customer_id,timestamp
bi,transactions_bi_11,dt,timestamp
bi,transactions_bi_11,event_ts,int
bi,transactions_bi_11,col_4,date
bi,transactions_bi_11,col_5,boolean
bi,transactions_bi_11,col_6,timestamp
bi,transactions_bi_11,col_7,"decimal(10,2)"
bi,transactions_bi_11,col_8,int
bi,transactions_bi_12,customer_id,int
bi,transactions_bi_12,event_ts,string
bi,transactions_bi_12,status,timestamp
bi,transactions_bi_12,col_4,"decimal(10,2)"
bi,transactions_bi_12,col_5,string
bi,transactions_bi_12,col_6,"decimal(10,2)"
bi,transactions_bi_12,col_7,string
bi,transactions_bi_12,col_8,"decimal(10,2)"
bi,transactions_bi_12,col_9,int
bi,transactions_bi_12,col_10,boolean
bi,transactions_bi_13,order_id,int
bi,transactions_bi_13,status,boolean
bi,transactions_bi_13,order_id,double
bi,transactions_bi_13,col_4,double
bi,transactions_bi_13,col_5,"decimal(10,2)"
bi,transactions_bi_13,col_6,bigint
bi,transactions_bi_13,col_7,"decimal(10,2)"
bi,transactions_bi_13,col_8,int
bi,transactions_bi_13,col_9,string
bi,transactions_bi_13,col_10,double
bi,transactions_bi_14,event_ts,timestamp
bi,transactions_bi_14,amount,int
bi,transactions_bi_14,amount,int
bi,transactions_bi_14,col_4,string
bi,transactions_bi_14,col_5,int
bi,transactions_bi_14,col_6,"decimal(10,2)"
bi,transactions_bi_14,col_7,"decimal(10,2)"
bi,transactions_bi_14,col_8,int
bi,transactions_bi_14,col_9,"decimal(10,2)"
bi,transactions_bi_14,col_10,string
bi,transactions_bi_14,col_11,timestamp
bi,transactions_bi_14,col_12,double
bi,transactions_bi_14,col_13,date
bi,transactions_bi_14,col_14,bigint
bi,transactions_bi_14,col_15,string
bi,clicks_bi_01,amount,string
bi,clicks_bi_01,customer_id,boolean
bi,clicks_bi_01,country,int
bi,clicks_bi_01,col_4,string
bi,clicks_bi_01,col_5,timestamp
bi,clicks_bi_01,col_6,int
bi,clicks_bi_01,col_7,date
bi,clicks_bi_01,col_8,boolean
bi,clicks_bi_01,col_9,double
bi,clicks_bi_01,col_10,boolean
bi,clicks_bi_01,col_11,date
bi,clicks_bi_01,col_12,bigint
bi,clicks_bi_01,col_13,timestamp
bi,clicks_bi_01,col_14,timestamp
bi,clicks_bi_01,col_15,"decimal(10,2)"
bi,clicks_bi_02,country,timestamp
bi,clicks_bi_02,customer_id,timestamp
bi,clicks_bi_02,status,timestamp
bi,clicks_bi_02,col_4,bigint
bi,clicks_bi_02,col_5,timestamp
bi,clicks_bi_02,col_6,double
bi,clicks_bi_02,col_7,double
bi,clicks_bi_02,col_8,bigint
bi,clicks_bi_02,col_9,"decimal(10,2)"
bi,clicks_bi_02,col_10,boolean
bi,clicks_bi_03,sku,boolean
bi,clicks_bi_03,dt,"decimal(10,2)"
bi,clicks_bi_03,sku,bigint
bi,clicks_bi_03,col_4,double
bi,clicks_bi_03,col_5,int
bi,clicks_bi_03,col_6,date
bi,clicks_bi_03,col_7,boolean
bi,clicks_bi_03,col_8,bigint
bi,clicks_bi_03,col_9,bigint
bi,clicks_bi_03,col_10,string
bi,clicks_bi_03,col_11,double
bi,clicks_bi_03,col_12,"decimal(10,2)"
bi,clicks_bi_03,col_13,double
bi,clicks_bi_03,col_14,bigint
bi,clicks_bi_03,col_15,date
bi,clicks_bi_04,order_id,boolean
bi,clicks_bi_04,customer_id,double
bi,clicks_bi_04,status,timestamp
bi,clicks_bi_04,col_4,timestamp
bi,clicks_bi_04,col_5,date
bi,clicks_bi_04,col_6,timestamp
bi,clicks_bi_04,col_7,"decimal(10,2)"
bi,clicks_bi_04,col_8,string
bi,clicks_bi_04,col_9,boolean
bi,clicks_bi_04,col_10,boolean
bi,clicks_bi_05,event_ts,date
bi,clicks_bi_05,customer_id,date
bi,clicks_bi_05,order_id,int
bi,clicks_bi_05,col_4,double
bi,clicks_bi_05,col_5,int
bi,clicks_bi_05,col_6,bigint
bi,clicks_bi_05,col_7,bigint
bi,clicks_bi_05,col_8,double
bi,clicks_bi_06,sku,boolean
bi,clicks_bi_06,status,boolean
bi,clicks_bi_06,status,boolean
bi,clicks_bi_06,col_4,int
bi,clicks_bi_06,col_5,int
bi,clicks_bi_06,col_6,int
bi,clicks_bi_06,col_7,date
bi,clicks_bi_06,col_8,int
bi,clicks_bi_06,col_9,date
bi,clicks_bi_06,col_10,date
bi,clicks_bi_06,col_11,boolean
bi,clicks_bi_06,col_12,boolean
bi,clicks_bi_06,col_13,int
bi,clicks_bi_06,col_14,timestamp
bi,clicks_bi_06,col_15,double
bi,clicks_bi_06,col_16,int
bi,clicks_bi_07,amount,string
bi,clicks_bi_07,customer_id,date
bi,clicks_bi_07,event_ts,date
bi,clicks_bi_07,col_4,"decimal(10,2)"
bi,clicks_bi_07,col_5,"decimal(10,2)"
bi,clicks_bi_07,col_6,int
bi,clicks_bi_07,col_7,bigint
bi,clicks_bi_07,col_8,bigint
bi,clicks_bi_07,col_9,string
bi,clicks_bi_07,col_10,"decimal(10,2)"
bi,clicks_bi_07,col_11,string
bi,clicks_bi_07,col_12,boolean
bi,clicks_bi_07,col_13,date
bi,clicks_bi_07,col_14,boolean
bi,clicks_bi_07,col_15,"decimal(10,2)"
bi,clicks_bi_07,col_16,"decimal(10,2)"
bi,clicks_bi_08,sku,"decimal(10,2)"
bi,clicks_bi_08,customer_id,boolean
bi,clicks_bi_08,customer_id,"decimal(10,2)"
bi,clicks_bi_08,col_4,double
bi,clicks_bi_08,col_5,bigint
bi,clicks_bi_08,col_6,bigint
bi,clicks_bi_08,col_7,string
bi,clicks_bi_08,col_8,timestamp
bi,clicks_bi_08,col_9,string
bi,clicks_bi_09,amount,int
bi,clicks_bi_09,country,timestamp
bi,clicks_bi_09,sku,"decimal(10,2)"
bi,clicks_bi_09,col_4,bigint
bi,clicks_bi_09,col_5,"decimal(10,2)"
bi,clicks_bi_09,col_6,double
bi,clicks_bi_09,col_7,boolean
bi,clicks_bi_09,col_8,int
