key,size_bytes,ingest_date,storage_class
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0022.parquet,7978888,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0023.parquet,1477564,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0024.parquet,2167574,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0025.parquet,38369745,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0026.parquet,29165597,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0027.parquet,34181779,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0028.parquet,7827251,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0029.parquet,44498531,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0030.parquet,43878418,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0031.parquet,44742877,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0032.parquet,13253066,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0033.parquet,7551928,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0034.parquet,47430627,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-10/region=us/customer_20251010_0035.parquet,15297567,2025-10-10,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0000.parquet,25761328,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0001.parquet,47437352,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0002.parquet,31480135,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0003.parquet,19236304,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0004.parquet,14006750,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0005.parquet,48039061,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0006.parquet,39598859,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0007.parquet,42559027,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0008.parquet,3309696,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0009.parquet,40845525,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0010.parquet,2856765,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0011.parquet,34419880,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0012.parquet,31075558,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0013.parquet,2299806,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0014.parquet,29030435,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0015.parquet,22505012,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0016.parquet,22105732,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0017.parquet,7938182,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0018.parquet,12729048,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0019.parquet,34401260,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0020.parquet,4953800,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0021.parquet,4491332,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0022.parquet,45272885,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0023.parquet,20180828,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0024.parquet,47683995,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0025.parquet,1542762,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0026.parquet,38313209,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0027.parquet,27068655,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0028.parquet,40419626,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0029.parquet,1205977,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0030.parquet,12603714,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0031.parquet,44057775,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0032.parquet,42731883,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0033.parquet,2573274,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0034.parquet,48151101,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0035.parquet,48658915,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-11/region=us/customer_20251011_0036.parquet,48586691,2025-10-11,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0000.parquet,40866845,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0001.parquet,43374521,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0002.parquet,4182705,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0003.parquet,27849995,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0004.parquet,8247104,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0005.parquet,2850608,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0006.parquet,43483199,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0007.parquet,23332117,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0008.parquet,48250349,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0009.parquet,27043223,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0010.parquet,37143562,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0011.parquet,3451318,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0012.parquet,2201972,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0013.parquet,6395037,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0014.parquet,12070620,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0015.parquet,20986788,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0016.parquet,34010802,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0017.parquet,21377775,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0018.parquet,3173742,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0019.parquet,42880516,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0020.parquet,2391857,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0021.parquet,1507480,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0022.parquet,49719088,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0023.parquet,47273716,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0024.parquet,440131,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0025.parquet,32417869,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0026.parquet,13933118,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0027.parquet,22190960,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0028.parquet,12866505,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0029.parquet,31229189,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0030.parquet,33663452,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0031.parquet,8080053,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0032.parquet,27701099,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0033.parquet,7627551,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0034.parquet,29478935,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0035.parquet,47824336,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-12/region=us/customer_20251012_0036.parquet,31955742,2025-10-12,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0000.parquet,48176064,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0001.parquet,39814850,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0002.parquet,943941,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0003.parquet,44487489,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0004.parquet,16114287,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0005.parquet,40690574,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0006.parquet,48300913,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0007.parquet,14645218,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0008.parquet,39313072,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0009.parquet,5603820,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0010.parquet,7653226,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0011.parquet,24032502,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0012.parquet,915934,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0013.parquet,15864788,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0014.parquet,46741716,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0015.parquet,39192363,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0016.parquet,25823782,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0017.parquet,31537776,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0018.parquet,26796822,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0019.parquet,28624212,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0020.parquet,8427615,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0021.parquet,13648713,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0022.parquet,39321952,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0023.parquet,3575654,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0024.parquet,9932677,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0025.parquet,49629300,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0026.parquet,5329930,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0027.parquet,49436792,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0028.parquet,9627847,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0029.parquet,614581,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0030.parquet,45496313,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0031.parquet,39743402,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0032.parquet,18460455,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0033.parquet,34870756,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0034.parquet,19733177,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0035.parquet,14205179,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0036.parquet,11376133,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0037.parquet,20780847,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0038.parquet,38468784,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0039.parquet,25554981,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0040.parquet,45939143,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0041.parquet,7123594,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0042.parquet,27141326,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0043.parquet,14743003,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-13/region=us/customer_20251013_0044.parquet,26015579,2025-10-13,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0000.parquet,20233882,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0001.parquet,13278420,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0002.parquet,6354937,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0003.parquet,9215737,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0004.parquet,36288164,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0005.parquet,28603866,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0006.parquet,40678413,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0007.parquet,25666018,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0008.parquet,3913166,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0009.parquet,34993224,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0010.parquet,151771,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0011.parquet,10626678,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0012.parquet,37038243,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0013.parquet,48397015,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0014.parquet,46334355,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0015.parquet,9501250,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0016.parquet,22167870,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0017.parquet,12027284,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0018.parquet,45880470,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0019.parquet,2083328,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0020.parquet,18728450,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0021.parquet,2074500,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0022.parquet,49834714,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0023.parquet,48374762,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0024.parquet,36545942,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0025.parquet,34480908,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0026.parquet,29449846,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0027.parquet,34881696,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0028.parquet,8778060,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0029.parquet,45553434,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0030.parquet,43789561,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0031.parquet,28869012,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0032.parquet,20210678,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0033.parquet,14928109,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0034.parquet,41874003,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0035.parquet,1720906,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0036.parquet,37560858,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0037.parquet,28427553,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0038.parquet,40710993,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0039.parquet,9958261,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0040.parquet,48205706,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0041.parquet,25067488,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-14/region=us/customer_20251014_0042.parquet,36645707,2025-10-14,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0000.parquet,43327513,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0001.parquet,42123804,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0002.parquet,47090290,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0003.parquet,24598131,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0004.parquet,220809,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0005.parquet,48299785,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0006.parquet,11352104,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0007.parquet,6446105,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0008.parquet,43239621,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0009.parquet,15640188,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0010.parquet,44214435,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0011.parquet,23877417,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0012.parquet,35362637,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0013.parquet,13957492,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0014.parquet,27198310,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0015.parquet,40349565,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0016.parquet,43754732,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0017.parquet,8793509,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0018.parquet,4969606,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0019.parquet,23288503,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0020.parquet,8722161,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0021.parquet,24541258,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0022.parquet,42123088,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0023.parquet,7030999,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0024.parquet,5751506,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0025.parquet,3761170,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0026.parquet,25616593,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0027.parquet,49568803,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0028.parquet,22286879,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0029.parquet,46295259,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0030.parquet,10614751,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0031.parquet,3935194,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0032.parquet,29150793,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0033.parquet,35151516,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0034.parquet,22302746,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0035.parquet,49471485,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0036.parquet,16900833,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-15/region=us/customer_20251015_0037.parquet,29845404,2025-10-15,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-16/region=us/customer_20251016_0000.parquet,48471287,2025-10-16,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-16/region=us/customer_20251016_0001.parquet,49788508,2025-10-16,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-16/region=us/customer_20251016_0002.parquet,32972449,2025-10-16,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-16/region=us/customer_20251016_0003.parquet,15497634,2025-10-16,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-16/region=us/customer_20251016_0004.parquet,11887551,2025-10-16,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-16/region=us/customer_20251016_0005.parquet,3652997,2025-10-16,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-16/region=us/customer_20251016_0006.parquet,8637783,2025-10-16,STANDARD
s3://demo-data-lake/bronze/customer/dt=2025-10-16/region=us/customer_20251016_0007.parquet,31681043,2025-10-16,STANDARD
